顾客编号	大类名称	中类名称	小类名称	销售日期	销售数量	销售金额	商品单价
1520	粮油	罐头	八宝粥	20150216	1		30.9
1508	蔬果	蔬菜	花果	20150216	1.102		3.16
1531	休闲	蜜饯	葡萄干	20150216	0.59		33.8
1509	休闲	膨化点心	袋装薯片	20150216	1		7.5
1509	休闲	蜜饯	葡萄干	20150216	0.426		33.8
1493	日配	外送面包糕点	外送中式糕点	20150216	1		7.5
1510	休闲	膨化点心	袋装薯片	20150216	1		7.5
303	休闲	即食熟制品	豆干类	20150216	1		3.5
1501	粮油	罐头	八宝粥	20150216	12		3.2
1501	休闲	果冻	立袋可吸果冻	20150216	1		2.3
1266	休闲	饼干	夹心	20150216	1		6.9
17	蔬果	蔬菜	根茎	20150216	0.417		2.56
17	休闲	糕点	其他糕点	20150216	1		6.9
716	蔬果	蔬菜	花果	20150216	0.126		9
716	蔬果	蔬菜	有机蔬菜	20150216	0.606		5
716	日配	外送面包糕点	外送中式糕点	20150216	2		10.9
845	蔬果	蔬菜	花果	20150216	0.232		5.8
845	粮油	液体调料	其他醋	20150216	1		6.9
750	蔬果	蔬菜	叶菜	20150216	0.642		2.56
1538	粮油	五谷杂粮	袋装白米	20150216	1		75
1525	休闲	蜜饯	其他蜜饯	20150216	1		4.5
1409	日配	常温乳品	利乐砖营养奶	20150216	1		76
439	蔬果	蔬菜	叶菜	20150216	3.164		1.96
482	休闲	无糖食品	无糖休闲食品	20150216	0.138		24
397	蔬果	蔬菜	花果	20150216	0.498		12
287	蔬果	蔬菜	叶菜	20150216	0.262		5.6
287	休闲	糕点	其他糕点	20150216	1		6.9
287	休闲	无糖食品	无糖粮油食品	20150216	1		20
763	粮油	袋装速食面	干脆面	20150216	1		0.5
763	休闲	糕点	蛋卷	20150216	1		4.7
763	酒饮	乳饮料	果味乳饮	20150216	1		2.9
1539	家居	一次性用品	一次性杯子	20150216	1		5
1546	休闲	膨化点心	罐装薯片	20150216	1		8
1507	休闲	糕点	散称糕点	20150216	0.654		23.8
347	休闲	糕点	进口糕点	20150216	1		17.9
1325	日配	常温乳品	百利包纯奶	20150216	3		2.1
741	蔬果	蔬菜	叶菜	20150216	1.748		1.96
741	蔬果	蔬菜	根茎	20150216	0.314		7.8
675	休闲	蜜饯	其他蜜饯	20150216	0.176		29.8
461	粮油	调味酱	火锅底料	20150216	1		3.7
506	文体	胶水胶带	液体胶	20150216	1		1.7
298	日配	冷藏乳品	冷藏原味鲜乳	20150216	1		12.8
975	蔬果	水果	梨类	20150216	0.708		15.96
975	洗化	洗衣用品	洗衣粉	20150216	3		16.9
1520	日配	常温乳品	利乐砖营养奶	20150216	12		5
1520	日配	蛋类	新鲜蛋品	20150216	1		78
1520	粮油	调味料	香辛粉	20150216	1		2
774	洗化	纸制品	手帕纸	20150216	1		5.9
1509	休闲	糖果	其他糖果	20150216	0.622		49.8
1537	洗化	纸制品	软抽纸巾	20150216	2		15.9
303	蔬果	蔬菜	花果	20150216	0.604		1.98
134	休闲	饼干	趣味/休闲	20150216	1		2.9
911	日配	常温肉制品	其它火腿肠	20150216	1		12.9
911	粮油	桶杯装速食面	牛肉口味	20150216	1		3.9
911	休闲	炒货	香瓜子	20150216	0.436		13.8
1127	粮油	调味酱	辣酱	20150216	1		7.9
1501	冲调	蜂蜜/面包酱	蜂蜜	20150216	1		21.9
1266	休闲	饼干	曲奇	20150216	1		4.3
1533	休闲	无糖食品	无糖休闲食品	20150216	1		20
17	休闲	糕点	散称糕点	20150216	0.286		23.8
17	休闲	果冻	其他果冻	20150216	0.508		13.8
716	蔬果	蔬菜	根茎	20150216	0.264		7.8
716	蔬果	蔬菜	根茎	20150216	0.23		5
845	蔬果	蔬菜	花果	20150216	0.364		5.6
538	休闲	糖果	其他糖果	20150216	0.412		47.8
538	休闲	糖果	其他糖果	20150216	0.46		47.8
382	酒饮	进口酒	预调酒	20150216	1		6.5
750	肉禽	猪肉	鲜猪肉	20150216	0.97		27.8
556	蔬果	蔬菜	叶菜	20150216	0.52		6
556	洗化	浴厕厨清洁剂	消毒剂	20150216	1		3.5
556	洗化	鞋类护理用品	其它皮革护理	20150216	1		5.9
1133	洗化	纸制品	软抽纸巾	20150216	1		13.9
1540	粮油	盐/糖	功能盐	20150216	1		2.3
24	蔬果	蔬菜	根茎	20150216	0.44		2.56
1515	洗化	纸制品	软抽纸巾	20150216	1		13.9
1548	酒饮	国产白酒	普通低度白酒	20150216	6		48
439	粮油	液体调料	滴醋	20150216	1		8.2
287	休闲	蜜饯	山楂	20150216	1		5.9
763	休闲	饼干	趣味/休闲	20150216	1		6.7
1544	休闲	炒货	香瓜子	20150216	1		4.9
1544	休闲	糖果	软糖	20150216	1		29.9
1518	蔬果	蔬菜	花果	20150216	0.324		9.6
1518	日配	冷冻包子馒头	原味馒头	20150216	1		4.3
1541	日配	外送面包糕点	外送中式糕点	20150216	7		7.5
729	蔬果	蔬菜	叶菜	20150216	1		4.98
1519	休闲	糖果	硬糖	20150216	0.196		49.8
1507	休闲	糕点	中式糕点	20150216	0.38		21.6
1249	休闲	饼干	钙奶	20150216	1		2.9
347	休闲	糕点	沙琪玛	20150216	1		14.3
741	粮油	南北干货	银耳	20150216	1		8.9
461	粮油	液体调料	滴醋	20150216	1		3.8
1068	洗化	个人卫生用品	棉棒/棉球	20150216	1		2
860	日配	冷藏肉制品	棒状火腿	20150216	1		17.3
860	休闲	炒货	带壳花生	20150216	1		14.9
666	蔬果	水果	柑桔柚类	20150216	2.148		2
1249	日配	外送面包糕点	外送中式糕点	20150216	1		6.9
459	粮油	调味酱	辣酱	20150216	1		7.9
1547	休闲	饼干	钙奶	20150216	1		21.9
298	蔬果	水果	苹果类	20150216	1.866		10
298	蔬果	水果	苹果类	20150216	2.67		10
298	休闲	即食熟制品	禽肉	20150216	1		11.9
1403	粮油	调味酱	火锅底料	20150216	1		15.3
68	酒饮	果汁饮料	植物蛋白饮料	20150216	24		2
1519	日配	外送面包糕点	外送中式糕点	20150216	1		7.5
1249	休闲	糕点	中式糕点	20150216	1		9.9
347	休闲	糕点	蛋糕	20150216	1		7.7
1521	休闲	巧克力	牛奶巧克力	20150216	1		13.5
1510	粮油	五谷杂粮	袋装白米	20150216	1		35.9
1297	肉禽	鸡产品	分割鸡件	20150216	0.668		35.8
726	日配	常温肉制品	其它火腿肠	20150216	1		4.3
1549	日配	常温乳品	利乐砖纯奶	20150216	24		3
748	粮油	液体调料	料酒	20150216	1		6.7
461	日配	蛋类	新鲜蛋品	20150216	1.15		19.8
975	粮油	液体调料	其他醋	20150216	1		6.9
68	休闲	糕点	派	20150216	1		10.3
68	休闲	无糖食品	无糖休闲食品	20150216	1		25.9
1520	针织	女袜	女棉长/短筒袜	20150216	1		6
1493	休闲	糖果	凝胶糖	20150216	1		6
774	粮油	袋装速食面组	牛肉口味	20150216	1		14.7
1509	休闲	炒货	锅巴	20150216	1		1.8
1509	休闲	糖果	其他糖果	20150216	0.374		39.8
1537	洗化	纸制品	软抽纸巾	20150216	1		13.9
1493	休闲	果冻	杯装果冻	20150216	1		2.5
1501	休闲	果冻	杯装果冻	20150216	1		4
854	日配	冷藏肉制品	片状火腿	20150216	1		17.3
716	蔬果	蔬菜	花果	20150216	0.78		2.58
303	日配	冷藏乳品	冷藏原味酸乳	20150216	1		2.4
911	蔬果	水果	柑桔柚类	20150216	1.27		2
1266	休闲	饼干	夹心	20150216	1		4.3
845	蔬果	加工豆类	豆干豆皮	20150216	0.218		7.76
1522	熟食	现制中式面点	现制烙类	20150216	4		1
382	蔬果	蔬菜	根茎	20150216	0.445		3.8
382	蔬果	蔬菜	花果	20150216	0.434		5.8
750	肉禽	鸡产品	分割鸡件	20150216	0.426		17.6
556	洗化	洗衣用品	洗衣液	20150216	1		19.7
716	蔬果	蔬菜	根茎	20150216	0.586		3.96
716	蔬果	蔬菜	菌菇类	20150216	0.35		18
1550	酒饮	香烟	国产省内香烟	20150216	10		12
928	日配	蛋类	新鲜蛋品	20150216	1		78
538	休闲	糖果	其他糖果	20150216	0.432		47.8
1549	休闲	糕点	沙琪玛	20150216	1		9.3
911	休闲	即食熟制品	鱼类	20150216	1		6.9
1127	粮油	五谷杂粮	袋装白米	20150216	1		75
1501	休闲	糕点	沙琪玛	20150216	1		14.3
1501	休闲	果冻	立袋可吸果冻	20150216	1		2.5
1529	粮油	食用油	玉米油	20150216	1		87.9
1519	休闲	巧克力	其他巧克力	20150216	0.18		138
81	休闲	饼干	趣味/休闲	20150216	1		4.5
347	休闲	饼干	趣味/休闲	20150216	1		4.3
347	休闲	膨化点心	米制点心	20150216	1		12.9
1540	休闲	饼干	趣味/休闲	20150216	1		14
1535	休闲	糕点	沙琪玛	20150216	1		1.9
1515	蔬果	蔬菜	菌菇类	20150216	0.65		6.56
1515	洗化	卫生巾	夜用卫生巾	20150216	1		2.9
1525	休闲	即食熟制品	禽肉	20150216	1		6.5
1543	日配	蛋类	新鲜蛋品	20150216	1		78
1511	冲调	冲调食品	麦片/粉	20150216	1		30.7
17	休闲	饼干	简装/压缩	20150216	0.234		19.8
17	休闲	糕点	其他糕点	20150216	1		10.9
17	休闲	果冻	其他果冻	20150216	0.172		45.6
716	肉禽	猪肉	鲜猪肉	20150216	2.272		27.8
716	蔬果	蔬菜	花果	20150216	0.216		9
716	蔬果	蔬菜	有机蔬菜	20150216	0.514		5
1530	蔬果	水果	苹果类	20150216	2.698		7.98
1551	休闲	膨化点心	综合包	20150216	1		33.9
538	日配	外送面包糕点	外送中式糕点	20150216	8		12.9
382	酒饮	果汁饮料	柳橙饮料	20150216	1		6.9
1511	日配	常温乳品	利乐砖加味奶	20150216	24		3
1523	冲调	冲调食品	核桃粉/糊	20150216	1		60.3
750	蔬果	加工豆类	豆干豆皮	20150216	0.254		6.96
461	粮油	液体调料	料酒	20150216	1		5.5
1403	蔬果	蔬菜	根茎	20150216	0.281		4
1403	粮油	酱菜类	蔬菜	20150216	1		6.9
1520	蔬果	水果	进口水果	20150216	0.628		17.6
1520	粮油	调味料	香辛粉	20150216	1		6.7
860	休闲	蜜饯	山楂	20150216	1		4.9
1534	休闲	无糖食品	无糖休闲食品	20150216	1		25
1521	休闲	膨化点心	袋装薯片	20150216	1		7.5
1509	蔬果	水果	桃/李类	20150216	0.776		31.8
1510	粮油	袋装速食面组	牛肉口味	20150216	1		14.7
81	休闲	饼干	趣味/休闲	20150216	1		3.5
347	日配	冷藏乳品	冷藏加味酸乳	20150216	1		15.5
347	粮油	五谷杂粮	散称白米	20150216	2.292		5.58
866	蔬果	蔬菜	根茎	20150216	0.612		5.56
1133	洗化	纸制品	无芯纸	20150216	1		24.9
12	针织	女内衣裤	女内衣裤套装	20150216	1		109
1540	粮油	罐头	水果罐头	20150216	1		11.7
1524	休闲	糖果	奶糖	20150216	1		10.5
1535	日配	冷藏乳品	冷藏营养酸乳	20150216	1		9.9
1552	洗化	卫生巾	夜用卫生巾	20150216	1		7.9
1525	休闲	果冻	礼包/桶果冻	20150216	1		4
1542	粮油	南北干货	桂圆	20150216	1		27.7
1507	蔬果	蔬菜	叶菜	20150216	0.396		5.6
1249	日配	外送面包糕点	外送中式糕点	20150216	1		12.9
1325	蔬果	水果	梨类	20150216	1.412		3.18
142	粮油	酱菜类	榨菜	20150216	1		0.5
716	蔬果	蔬菜	根茎	20150216	0.774		3.8
716	蔬果	蔬菜	花果	20150216	0.706		1.98
1540	日配	蛋类	新鲜蛋品	20150216	0.77		6.78
1540	休闲	口香糖	无糖口香糖	20150216	1		10.4
1524	蔬果	水果	其它水果	20150216	0.746		30
1535	日配	冷藏肉制品	香肠类	20150216	1		11.9
1535	日配	冷冻水饺	菜肉水饺	20150216	1		17.3
1552	洗化	卫生巾	日用卫生巾	20150216	1		5.9
1515	蔬果	水果	其它水果	20150216	0.304		30
439	蔬果	蔬菜	根茎	20150216	1.086		5.56
846	粮油	桶杯装速食面	海鲜口味	20150216	1		4.5
397	蔬果	蔬菜	菌菇类	20150216	1		30
461	蔬果	加工豆类	豆腐	20150216	0.524		2.96
461	粮油	五谷杂粮	杂粮	20150216	0.001		13.8
298	休闲	蜜饯	梅	20150216	1		5.5
298	酒饮	葡萄/果酒	汽泡酒/香槟	20150216	1		15.9
975	粮油	液体调料	生抽酱油	20150216	1		6.9
1403	蔬果	蔬菜	根茎	20150216	0.477		3.8
1520	粮油	调味料	调理粉	20150216	1		3.3
1519	休闲	炒货	南瓜子	20150216	1		8.3
1507	蔬果	蔬菜	根茎	20150216	0.666		7.6
1507	蔬果	蔬菜	花果	20150216	0.836		5.8
1507	蔬果	水果	蕉类	20150216	1.26		9.98
347	粮油	煮食面/粉	其他煮食面/粉	20150216	0.456		10.8
1525	休闲	膨化点心	米制点心	20150216	1		19.9
328	休闲	膨化点心	袋装薯片	20150216	1		3.3
1516	蔬果	蔬菜	鲜调味	20150216	0.359		5.98
439	粮油	液体调料	料酒	20150216	1		5.5
482	蔬果	蔬菜	根茎	20150216	0.422		3.8
763	日配	外送面包糕点	外送中式糕点	20150216	1		6.9
763	休闲	饼干	趣味/休闲	20150216	1		5.3
642	酒饮	净水	国产纯水	20150216	1		1.8
729	日配	常温乳品	利乐枕营养奶	20150216	16		2.8
835	蔬果	蔬菜	根茎	20150216	0.214		7.8
1544	日配	蛋类	新鲜蛋品	20150216	1.132		19.2
642	休闲	即食熟制品	牛肉干	20150216	1		18.9
1518	粮油	酱菜类	其它酱菜	20150216	0.346		13.8
763	日配	冷藏乳品	冷藏加味酸乳	20150216	1		14.9
1539	休闲	糕点	沙琪玛	20150216	1		14.3
1523	冲调	冲调食品	其他冲调食品	20150216	1		38.7
1538	粮油	食用油	花生油	20150216	1		145
1517	休闲	炒货	开心果	20150216	1		26.9
1541	日配	外送面包糕点	外送中式糕点	20150216	7		12.9
506	蔬果	蔬菜	花果	20150216	0.508		5.8
975	粮油	调味料	香辛粉	20150216	1		11.3
1403	日配	蛋类	新鲜蛋品	20150216	1.638		6.78
68	粮油	液体调料	其他酱油	20150216	-1		12.9
68	休闲	无糖食品	无糖休闲食品	20150216	1		23
626	粮油	调味料	调理粉	20150216	1		3.7
1508	日配	蛋类	新鲜蛋品	20150216	0.798		6.78
1508	粮油	调味酱	辣酱	20150216	1		7.3
1068	蔬果	蔬菜	根茎	20150216	0.354		2.56
860	粮油	酱菜类	榨菜	20150216	1		0.5
1534	粮油	食用油	花生油	20150216	1		145
1534	酒饮	果汁饮料	植物蛋白饮料	20150216	1		42
70	日配	冷藏乳品	冷藏果粒酸乳	20150216	1		11.8
1521	日配	外送面包糕点	外送中式糕点	20150216	1		6.9
1509	洗化	纸制品	无芯纸	20150216	1		14.5
774	洗化	纸制品	软抽纸巾	20150216	1		13.9
1509	休闲	膨化点心	其他膨化点心	20150216	1		4.3
1510	休闲	膨化点心	罐装薯片	20150216	1		7.9
1230	休闲	即食熟制品	牛肉干	20150216	1		19.8
675	蔬果	蔬菜	根茎	20150216	0.577		5
1068	洗化	口腔卫生用品	儿童牙刷	20150216	1		11.9
1068	洗化	纸制品	软抽纸巾	20150216	1		11.9
70	日配	冷藏乳品	冷藏果粒酸乳	20150216	1		11.8
1509	日配	冷藏乳品	冷藏乳酸菌	20150216	1		12.9
52	粮油	调味料	香辛粉	20150216	1		2.7
1003	熟食	凉拌熟食	凉拌素食	20150216	0.658		20
1524	休闲	膨化点心	袋装薯片	20150216	1		3.6
1535	休闲	膨化点心	米制点心	20150216	1		7.9
1525	休闲	膨化点心	其他膨化点心	20150216	1		4.3
1525	休闲	炒货	果片	20150216	1		5.3
1525	酒饮	碳酸饮料	果味型	20150216	1		3
328	粮油	液体调料	其他酱油	20150216	1		8.9
1493	休闲	口香糖	其他口香糖	20150216	1		3.4
1510	洗化	纸制品	软抽纸巾	20150216	1		4.7
911	日配	冷藏肉制品	香肠类	20150216	2		2
911	休闲	即食熟制品	牛肉干	20150216	1		4.2
1510	粮油	南北干货	蔬菜	20150216	0.184		33.8
1510	洗化	口腔卫生用品	成人牙刷	20150216	1		2.9
726	日配	蛋类	松花蛋	20150216	0.65		19.6
1519	休闲	炒货	香瓜子	20150216	1		9.5
666	粮油	五谷杂粮	杂粮粉	20150216	1		4
347	休闲	饼干	酥性	20150216	1		9.7
1231	休闲	糕点	散称糕点	20150216	1.528		19
1501	休闲	膨化点心	袋装薯片	20150216	1		5.9
336	蔬果	蔬菜	叶菜	20150216	0.306		3.96
1127	粮油	五谷杂粮	糯米粉	20150216	2		7.9
1529	休闲	膨化点心	袋装薯片	20150216	1		6
741	蔬果	蔬菜	根茎	20150216	0.809		4
741	蔬果	蔬菜	花果	20150216	0.784		1.98
461	粮油	液体调料	凉拌酱油	20150216	1		4.7
956	针织	男内衣裤	盒装男内裤	20150216	1		25
506	休闲	糕点	蛋糕	20150216	1		7.9
482	粮油	液体调料	老抽酱油	20150216	1		3.9
763	蔬果	蔬菜	叶菜	20150216	-1		4.98
763	蔬果	蔬菜	叶菜	20150216	1		4.98
1518	蔬果	蔬菜	根茎	20150216	1.042		3.96
238	粮油	盐/糖	绵白糖	20150216	1		6.8
1231	日配	常温乳品	利乐砖纯奶	20150216	24		3
1231	休闲	饼干	酥性	20150216	0.804		19.6
1501	休闲	膨化点心	袋装薯片	20150216	1		5.9
17	休闲	巧克力	威化巧克力	20150216	-1		25.8
17	休闲	巧克力	威化巧克力	20150216	1		25.8
142	日配	冷藏乳品	冷藏乳酸菌	20150216	1		12.9
716	蔬果	蔬菜	根茎	20150216	0.52		3.96
716	蔬果	蔬菜	菌菇类	20150216	0.276		18
1530	日配	常温乳品	利乐砖纯奶	20150216	24		3
1530	休闲	糖果	其他糖果	20150216	0.172		49.8
1545	日配	蛋类	新鲜蛋品	20150216	0.67		6.78
298	休闲	饼干	趣味/休闲	20150216	1		4.3
975	休闲	糕点	蛋糕	20150216	0.166		51.6
68	酒饮	进口酒	预调酒	20150216	1		13.8
626	粮油	盐/糖	功能盐	20150216	2		2.8
1508	肉禽	猪肉	鲜猪肉	20150216	0.224		27.8
860	日配	常温肉制品	猪肉火腿肠	20150216	1		13.3
860	休闲	炒货	西瓜子	20150216	1		22
1521	蔬果	水果	苹果类	20150216	1.136		4.98
1509	休闲	膨化点心	袋装薯片	20150216	1		2.3
1509	休闲	蜜饯	地瓜	20150216	1		5.4
1509	洗化	浴厕厨清洁剂	厨房清洁剂	20150216	1		23.9
1510	日配	冷冻水饺	其它水饺	20150216	1		10.3
726	蔬果	水果	苹果类	20150216	0.758		17.8
1533	冲调	冲调食品	核桃粉/糊	20150216	1		25.7
336	日配	冷藏乳品	冷藏乳酸菌	20150216	1		12.9
17	粮油	液体调料	老抽酱油	20150216	1		7.9
716	蔬果	蔬菜	根茎	20150216	0.591		2.56
716	蔬果	蔬菜	根茎	20150216	0.304		5
928	粮油	食用油	花生油	20150216	1		109
1522	酒饮	葡萄/果酒	其他葡萄果酒	20150216	1		13.9
538	休闲	果冻	其他果冻	20150216	0.608		22.6
382	蔬果	蔬菜	菌菇类	20150216	0.204		7.47
382	酒饮	进口酒	预调酒	20150216	1		6.5
1523	休闲	膨化点心	综合包	20150216	1		33.9
556	蔬果	蔬菜	根茎	20150216	0.42		4
556	日配	蛋类	新鲜蛋品	20150216	0.776		6.78
556	洗化	洗衣用品	洗衣液	20150216	1		9.9
1507	蔬果	蔬菜	花果	20150216	0.66		1.98
556	洗化	鞋类护理用品	膏体鞋油	20150216	1		3.7
854	冲调	冲饮品	奶茶饮品	20150216	1		3
17	蔬果	水果	蕉类	20150216	0.702		5.96
1545	洗化	纸制品	无芯纸	20150216	1		10.9
1545	洗化	纸制品	软抽纸巾	20150216	1		18.9
52	休闲	糕点	其他糕点	20150216	1		10.9
52	针织	童内衣裤	童内衣裤套装	20150216	1		59.9
1003	酒饮	其他国产酒	国产滋补酒	20150216	1		38.5
1524	蔬果	水果	梨类	20150216	0.86		15.96
1513	日配	冷藏肉制品	肉类	20150216	1		18.5
1513	休闲	膨化点心	米制点心	20150216	1		19.9
1535	酒饮	啤酒	国产黄啤	20150216	6		3.3
1525	休闲	膨化点心	米制点心	20150216	1		19.9
328	休闲	饼干	苏打	20150216	1		3.9
1549	粮油	罐头	八宝粥	20150216	12		3.5
911	休闲	即食熟制品	豆干类	20150216	1		3.5
1127	蔬果	蔬菜	菌菇类	20150216	0.486		9
1127	粮油	调味酱	火锅底料	20150216	1		9.5
1543	粮油	五谷杂粮	袋装白米	20150216	1		39.7
1441	粮油	酱菜类	榨菜	20150216	1		1.7
1003	粮油	液体调料	老抽酱油	20150216	1		1.9
1524	休闲	炒货	松子	20150216	0.232		110
538	休闲	膨化点心	综合包	20150216	2		49.8
538	休闲	糖果	其他糖果	20150216	0.382		51.8
382	蔬果	蔬菜	根茎	20150216	0.196		5
1523	冲调	冲调食品	其他冲调食品	20150216	1		38.7
1532	洗化	纸制品	软抽纸巾	20150216	1		8.9
1423	蔬果	水果	水果礼盒	20150216	1		88
461	休闲	炒货	西瓜子	20150216	1		12.5
298	针织	童装	童外套	20150216	1		85
1403	蔬果	蔬菜	菌菇类	20150216	0.598		18
1403	蔬果	加工豆类	豆干豆皮	20150216	0.276		7.76
68	酒饮	进口酒	预调酒	20150216	1		13.8
1520	蔬果	水果	苹果类	20150216	1.808		27.8
1508	蔬果	蔬菜	叶菜	20150216	0.626		3.96
1508	蔬果	蔬菜	根茎	20150216	2.176		3.96
860	粮油	酱菜类	榨菜	20150216	1		0.5
774	洗化	浴厕厨清洁剂	餐具清洁剂	20150216	1		4.3
1469	休闲	无糖食品	无糖休闲食品	20150216	1		48
1516	蔬果	蔬菜	叶菜	20150216	0.962		2.56
1516	蔬果	蔬菜	花果	20150216	0.794		2.58
482	粮油	南北干货	红枣	20150216	0.294		37.8
573	休闲	饼干	进口饼干	20150216	1		17.9
573	酒饮	纯果汁	果蔬汁	20150216	1		5
1501	冲调	冲调食品	豆奶粉	20150216	1		24.3
1528	日配	冷冻汤圆	其它汤圆	20150216	1		8.3
1528	粮油	液体调料	料酒	20150216	1		5.5
1529	粮油	五谷杂粮	袋装白米	20150216	1		75
1266	休闲	饼干	曲奇	20150216	1		5.7
716	粮油	五谷杂粮	常规面粉	20150216	1		21.9
886	肉禽	牛肉	牛下水	20150216	0.158		44
287	休闲	糕点	其他糕点	20150216	1		7.9
763	冲调	冲调食品	芝麻糊	20150216	1		17.3
763	休闲	饼干	趣味/休闲	20150216	1		5.7
763	休闲	糕点	沙琪玛	20150216	1		10.9
763	休闲	蜜饯	山楂	20150216	1		4.7
1542	日配	常温乳品	利乐砖纯奶	20150216	1		65
846	粮油	桶杯装速食面	禽肉口味	20150216	1		3.5
287	蔬果	蔬菜	根茎	20150216	1.028		3.96
745	日配	常温乳品	利乐砖酸酸乳	20150216	1		66
303	休闲	巧克力	夹心巧克力	20150216	1		4.9
134	休闲	蜜饯	梅	20150216	1		7.9
911	蔬果	水果	苹果类	20150216	1.1		11.98
748	冲调	蜂蜜/面包酱	蜂蜜	20150216	1		35.7
748	冲调	蜂蜜/面包酱	蜂蜜	20150216	1		69.7
538	休闲	糖果	其他糖果	20150216	0.438		39.8
382	蔬果	蔬菜	花果	20150216	0.412		2.58
1511	冲调	冲调食品	豆奶粉	20150216	1		14.5
1532	针织	童内衣裤	盒装童内裤	20150216	1		25.5
556	蔬果	蔬菜	叶菜	20150216	0.472		5.6
556	蔬果	蔬菜	根茎	20150216	0.582		7.6
556	洗化	洗衣用品	衣物柔顺剂	20150216	1		7.9
763	蔬果	水果	梨类	20150216	1.008		15.96
